OBJECTID,DESCRIPTION,ID,ECYHRIAVG,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor,P5YHRIAGG,ECYPTAPOP,ECYCDOOWCO,ECYCDOOWCO_P,HSTE001,HSTE001_A,P5YHRIMED,ECYHNIMED,P5YHRIAVG,ECYCDOCO,ECYCDOCO_P,ECYHRIAGG,ECYMTN2534,ECYMTN2534_P,P5YTENRENT,P5YTENRENT_P,ECYMTN1524,ECYMTN1524_P,ECYHNIAVG,NAME,CREATED,MODIFIED,CREATOR,EDITOR,REGION,FLAGS,GEOID,GEONAME,GEOLEVEL,HIERARCHY,SYMBOL,SITE_METADATA,P0YTENRENT,P0YTENRENT_P,ECYHRIMED,P5YHNIMED,P0YTENHHD,P5YTENOWN,P5YTENOWN_P,P0YTENOWN,P0YTENOWN_P,ECYTENOWN,ECYTENOWN_P,P5YHNIAVG,ECYCDORECO,ECYCDORECO_P,ECYHNIAGG,P5YHNIAGG,ECYTENHHD,P5YTENHHD,ECYTENRENT,ECYTENRENT_P,OWNERSHIP_PCT_2023,OWNERSHIP_PCT_2028,OWNERSHIP_PCT_2033,OWNERSHIP_DELTA_23_28,OWNERSHIP_DELTA_28_33,OWNERSHIP_DELTA_23_33,RENTAL_PCT_2023,RENTAL_PCT_2028,RENTAL_PCT_2033,RENTAL_DELTA_23_28,RENTAL_DELTA_28_33,RENTAL_DELTA_23_33,TOTAL_HH_DELTA_23_28,TOTAL_HH_DELTA_28_33,TOTAL_HH_DELTA_23_33,INCOME_AVG_CONS_DELTA_23_28,INCOME_MED_CONS_DELTA_23_28,INCOME_AGG_CONS_DELTA_23_28,INCOME_AVG_CURR_DELTA_23_28,INCOME_MED_CURR_DELTA_23_28,INCOME_AGG_CURR_DELTA_23_28,HOT_GROWTH_INDEX,YOUNG_MAINTAINERS_PCT,RENTAL_MARKET_PCT,NEW_HOMEOWNER_INDEX,HOUSING_AFFORDABILITY_INDEX,RELATIVE_INCOME_AVG,RELATIVE_INCOME_MED
261,"H9W (Beaconsfield, QC)",H9W,213513.3,213513.3,43852698.0,28888.96518701168,1753801739027,Synapse54,1753801739027,Synapse54,1618128330.57,19804,283,3.98,1677924004.23,235994.94,158619.2,175079.49,225122.28,348,4.89,1518031994.29,325,4.57,818,11.38,45,0.63,245889.75,,,,,,,,,,,,,,844,11.77,151733.09,202752.87,7169,6370,88.62,6325,88.23,6341,89.18,288171.13,65,0.91,1748221355.94,2071309288.19,7110,7188,769,10.82,89.18424753867792,88.61992209237619,88.22708885479146,-0.5643254463017371,-0.39283323758472477,-0.9571586838864619,10.81575246132208,11.380077907623818,11.772911145208537,0.5643254463017371,0.39283323758471944,0.9571586838864565,1.0970464135021099,-0.2643294379521425,0.829817158931083,5.437122652312531,4.538304729706629,6.593822571362609,17.195259257451767,15.806180381265678,18.480951004987524,48.203060634476486,5.20393811533052,10.81575246132208,8.071791055399837,100.0,118.1395752884003,106.09696560327129
262,"H9X (Sainte-Anne-De-Bellevue, QC)",H9X,162929.38,162929.38,73291956.5,35517.603411509444,1753801739027,Synapse54,1753801739027,Synapse54,686559026.27,10090,207,5.22,710617130.44,179041.86,116321.65,126193.2,171636.18,296,7.46,646680175.92,469,11.82,1155,28.88,116,2.92,187635.45,,,,,,,,,,,,,,1167,29.38,109610.9,149037.27,3972,2845,71.13,2805,70.62,2845,71.68,219705.46,89,2.24,744740623.56,878840114.95,3969,4000,1124,28.32,71.68052406147645,71.125,70.61933534743203,-0.5555240614764472,-0.5056646525679724,-1.0611887140444196,28.31947593852356,28.875,29.38066465256798,0.5555240614764401,0.5056646525679795,1.0611887140444196,0.781053162005543,-0.7000000000000001,0.07558578987150416,5.343910349379582,6.122338198117158,6.166703702222873,17.091658319363415,18.102457184697744,18.006200702330347,47.76900736656977,14.73922902494331,28.31947593852356,14.636545442685707,84.74799232230475,90.15086064990979,76.6436898308972
263,"J0A (Warwick, QC)",J0A,79822.71,79822.71,2834357143.0,359358.8229727042,1753801739027,Synapse54,1753801739027,Synapse54,730629847.54,19808,68,0.8,744863899.47,87312.61,69901.05,77340.72,84883.91,186,2.18,680969783.3,980,11.49,2016,23.42,241,2.82,91926.76,,,,,,,,,,,,,,2134,24.66,66266.76,89682.28,8653,6591,76.58,6519,75.34,6635,77.78,108656.91,119,1.39,784229793.8,935253626.57,8531,8607,1896,22.22,77.77517289883953,76.57720460090623,75.33803305212065,-1.1979682979333006,-1.2391715487855777,-2.4371398467188783,22.224827101160475,23.42279539909376,24.66196694787935,1.1979682979332864,1.2391715487855883,2.4371398467188747,0.8908685968819599,0.534448704542814,1.4300785370999884,6.340551454592304,5.48433332186455,7.29255033892192,18.19943398418481,15.957389587270454,19.25759948983975,44.2964113818071,14.312507326222013,22.224827101160475,13.559393004924564,45.034535303106665,44.16690228556789,46.33598482941482
264,"J0B (Richmond, QC)",J0B,87778.82,87778.82,10667378133.5,1065896.4278918828,1753801739027,Synapse54,1753801739027,Synapse54,2877051196.22,68442,319,1.09,2763913991.27,94071.47,74352.3,80263.49,94663.42,754,2.57,2579017102.51,3462,11.78,6418,21.12,670,2.28,101089.32,,,,,,,,,,,,,,6811,21.91,69373.75,95412.94,31093,23974,78.88,24282,78.09,23402,79.65,121175.32,436,1.48,2970090744.39,3682812267.02,29381,30392,5979,20.35,79.65011401926415,78.88260068439062,78.09474801402246,-0.7675133348735272,-0.7878526703681672,-1.5553660052416944,20.34988598073585,21.11739931560937,21.90525198597755,0.7675133348735201,0.7878526703681814,1.5553660052417015,3.440999285252374,2.3065280336930774,5.826894932098976,7.843122065208886,7.1764175931097895,11.556111567462702,19.869556942315963,18.874646492446313,23.996624479444296,48.51062578486399,14.06351043191178,20.34988598073585,13.914550919076344,48.54486978065284,48.56911730612069,48.50849849245106
265,"J0C (Saint-Germain-De-Grantham, QC)",J0C,81859.76,81859.76,2217789273.0,543899.6487326861,1753801739027,Synapse54,1753801739027,Synapse54,896172051.55,24252,90,0.91,904153770.82,90988.61,73020.77,79700.93,87386.1,263,2.65,813435854.74,1488,14.97,2324,22.66,186,1.87,94272.71,,,,,,,,,,,,,,2510,23.76,68747.96,93217.53,10564,7931,77.34,8053,76.23,7787,78.36,111859.88,173,1.74,936782583.14,1147158392.35,9937,10255,2150,21.64,78.36369125490592,77.33788395904438,76.230594471791,-1.02580729586154,-1.1072894872533823,-2.1330967831149223,21.636308745094095,22.66211604095563,23.759939416887544,1.0258072958615365,1.0978233759319131,2.1236306717934497,3.2001610143906607,3.013164310092638,6.309751434034416,6.7509848550741065,6.215180785000744,10.171201125188299,18.65563215484099,16.959149661114377,22.457271622711172,46.851668074736224,16.846130622924424,21.636308745094095,14.461919847887227,46.40478638309987,45.29402748967104,48.07092472324311
266,"J0E (Waterloo, QC)",J0E,95482.97,95482.97,4549634499.230469,648394.7017630582,1753801739027,Synapse54,1753801739027,Synapse54,2741114332.32,55472,392,1.54,2647555300.22,103772.79,76682.05,83469.8,101326.89,1079,4.23,2436062002.36,2596,10.18,6159,22.77,360,1.41,109961.69,,,,,,,,,,,,,,6675,23.51,72548.47,98298.85,28388,20893,77.23,21713,76.49,19936,78.14,129705.0,687,2.69,2805458404.67,3508804258.16,25513,27052,5578,21.86,78.14055579508485,77.23273695105722,76.48654360997604,-0.9078188440276307,-0.746193341081181,-1.6540121851088117,21.863363775330225,22.767263048942777,23.513456390023954,0.9038992736125522,0.7461933410811774,1.6500926146937296,6.032218868811978,4.938636699689487,11.268764943362207,6.120379372363468,5.697680461076576,12.522354918079772,17.954716774542113,17.76576678032055,25.070621340141834,50.08430590416813,11.586250146983891,21.863363775330225,12.62048325897671,51.99050034239308,52.8319197121447,50.72837128776564
267,"J0G (Saint-Francois-Du-Lac, QC)",J0G,78698.1,78698.1,2514787680.5,333340.5205009883,1753801739027,Synapse54,1753801739027,Synapse54,723123033.91,19083,69,0.81,745750577.95,87632.27,68560.26,74136.89,84343.17,208,2.44,669716983.51,947,11.13,1943,22.66,172,2.02,90631.62,,,,,,,,,,,,,,2104,24.28,64462.23,87694.75,8666,6606,77.05,6535,75.41,6685,78.55,107964.73,139,1.63,771270656.63,925644417.93,8510,8574,1804,21.2,78.55464159811986,77.04688593421973,75.40964689591507,-1.5077556639001273,-1.6372390383046564,-3.1449947022047837,21.19858989424207,22.66153487287147,24.278790676205862,1.4629449786294018,1.6172558033343911,3.080200781963793,0.7520564042303173,1.073011429904362,1.8331374853113984,7.173070252013698,6.35725757548256,7.9744207949002295,19.124793311649952,18.28760283847893,20.015510764343436,42.42296633284106,13.149236192714453,21.19858989424207,13.441410520135367,44.156463213252756,43.54464152820483,45.07419574082465
268,"J0H (Acton Vale, QC)",J0H,85239.42,85239.42,4017334345.9570312,538883.6400762808,1753801739027,Synapse54,1753801739027,Synapse54,2121365499.59,54830,289,1.26,2179823626.84,95143.1,75650.75,82920.51,91042.14,915,3.99,1952912083.24,3238,14.13,6388,27.42,492,2.15,98164.84,,,,,,,,,,,,,,6847,28.93,72245.88,96803.79,23667,16912,72.58,16821,71.07,16977,74.1,116539.85,626,2.73,2249045226.34,2715485527.29,22911,23301,5934,25.9,74.09977739950241,72.58057594094674,71.07364685004437,-1.5192014585556706,-1.506929090902375,-3.0261305494580455,25.900222600497578,27.41513239775117,28.93057844255715,1.5149097972535905,1.51544604480598,3.0303558420595706,1.7022390991226921,1.5707480365649542,3.2997250229147568,6.807554532867541,4.712891586343741,8.625755239863405,18.718524881210026,16.7428782095045,20.739480713292046,43.3286351482079,16.28038933263498,25.900222600497578,14.940384696596581,48.505137348771626,47.16403557356649,50.51679001157932
269,"J0J (Napierville, QC)",J0J,87674.11,87674.11,3163504441.4609375,385870.6950955986,1753801739027,Synapse54,1753801739027,Synapse54,1783014499.16,43061,231,1.26,1782831722.39,97125.28,78032.57,84973.75,93765.85,513,2.79,1609339926.35,2227,12.13,3674,19.32,250,1.36,100968.72,,,,,,,,,,,,,,3997,20.08,73854.41,99923.06,19906,15341,80.67,15910,79.93,14927,81.32,120026.38,281,1.53,1853374921.51,2282374285.99,18356,19016,3429,18.68,81.31945957724994,80.67416912074043,79.92565055762083,-0.6452904565095139,-0.7485185631196032,-1.393809019629117,18.680540422750056,19.320572149768616,20.07937305335075,0.6400317270185596,0.7588009035821344,1.398832630600694,3.5955545870560033,4.680269246949937,8.44410546960122,6.948162918334734,5.657292502912153,10.79166495321445,18.87481588357266,17.59285661748481,23.146928314454648,49.10637887751509,13.494225321420789,18.680540422750056,12.853824522615916,49.76331965217757,48.51117995548048,51.6415291972232
270,"J0K (Rawdon, QC)",J0K,76582.74,76582.74,29697039721.0,1406950.3334880418,1753801739027,Synapse54,1753801739027,Synapse54,6505259527.71,159034,742,1.0,6422603270.41,86266.18,66848.09,72041.52,82563.81,2785,3.74,5701638963.65,8779,11.79,20049,25.45,1561,2.1,88195.49,,,,,,,,,,,,,,21992,26.4,62341.13,85395.9,83292,58405,74.13,60958,73.19,55960,75.16,105687.04,2043,2.74,6566216678.8,8327154421.14,74451,78791,18146,24.37,75.16353037568334,74.12648652764909,73.18590020650242,-1.0370438480342443,-0.9405863211466681,-1.9776301691809124,24.373077594659577,25.44579964716782,26.403496134082506,1.0727220525082437,0.9576964869146849,2.0304185394229286,5.829337416555855,5.712581386198931,11.874924446951686,7.809945165189952,7.2295128432866065,14.094553674537632,19.83270346363514,18.537060295229736,26.818148539408508,49.093679260656764,13.888329236679159,24.373077594659577,14.662435769011916,42.86093188667019,42.37418642315015,43.59105008195024
271,"J0L (Saint-Amable, QC)",J0L,95611.46,95611.46,2780902762.0429688,596544.2844540038,1753801739027,Synapse54,1753801739027,Synapse54,4210473315.88,100980,1736,4.51,4048502682.91,105112.23,87651.31,94431.99,102854.43,3299,8.57,3682529071.8,6449,16.74,9507,23.22,770,2.0,110109.66,,,,,,,,,,,,,,10081,23.66,81995.54,112182.54,42605,29039,70.94,29862,70.09,27689,71.89,131660.35,1563,4.06,4240935626.71,5389679126.3,38516,40936,8759,22.74,71.88960432028249,70.93756107094,70.09036498063608,-0.9520432493424806,-0.8471960903039246,-1.7992393396464053,22.741198462976424,23.224057064686342,23.661542072526697,0.4828586017099177,0.4374850078403547,0.9203436095502724,6.283103125973621,4.077095954660934,10.6163672240108,7.575420352330135,6.897655652978204,14.33645828142624,19.572024834151698,18.79717879502485,27.087029860935747,50.27568308923372,18.74286011008412,22.741198462976424,15.656633869156032,54.675443183985145,52.90301483375449,57.33408570933113
272,"J0M (Chisasibi, QC)",J0M,106068.38,106068.38,2507274503756.0,24396187.397056405,1753801739027,Synapse54,1753801739027,Synapse54,846080516.19,29241,5,0.07,698149413.24,99892.6,98868.41,106024.6,114897.57,303,4.34,741306554.22,1534,21.95,4633,62.91,318,4.55,122152.23,,,,,,,,,,,,,,4754,62.47,92175.36,127139.74,7610,430,5.84,442,5.81,431,6.17,147076.35,298,4.26,853715833.52,1083037975.82,6989,7364,4430,63.39,6.166833595650307,5.839217816404128,5.80814717477004,-0.32761577924617935,-0.031070641634087792,-0.35868642088026714,63.38531978823866,62.914177077675184,62.470433639947444,-0.4711427105634769,-0.44374343772773983,-0.9148861482912167,5.365574474173702,3.34057577403585,8.88539132923165,8.32405472771433,7.2612138428317525,14.13368887318726,20.40414653093113,19.915321538586326,26.861648021036455,53.49635715716926,26.498783803119185,63.38531978823866,26.441314100190784,60.994241150764196,58.688959257941555,64.45216398999816
273,"J0N (Sainte-Marthe-Sur-Le-Lac, QC)",J0N,104447.55,104447.55,341790001.0,92049.64421828424,1753801739027,Synapse54,1753801739027,Synapse54,1840528916.43,41973,1570,10.0,1831718809.38,116647.7,95110.16,103208.74,112116.06,1862,11.86,1640139933.9,1990,12.67,2881,17.55,195,1.24,120285.63,,,,,,,,,,,,,,3109,18.39,89595.89,121797.96,16904,12975,79.04,13189,78.02,12675,80.72,143515.84,292,1.86,1888845340.55,2355996473.1,15703,16416,2605,16.59,80.71706043431192,79.03874269005848,78.0229531471841,-1.6783177442534338,-1.015789542874387,-2.694107287127821,16.589186779596254,17.549951267056528,18.392096545196406,0.9607644874602741,0.8421452781398777,1.8029097656001518,4.540533655989301,2.9727095516569197,7.648220085334012,7.3419721190204985,6.154601511297007,12.217797907859353,19.312539660805694,18.011284703214088,24.732100745420134,46.45745343001441,13.914538623193021,16.589186779596254,12.780664542496663,59.73468440719331,57.79213377768014,62.648510351463074
274,"J0P (Saint-Zotique, QC)",J0P,102524.81,102524.81,1320873265.0,299819.56036801497,1753801739027,Synapse54,1753801739027,Synapse54,2136060958.6,44595,633,3.42,2132554966.4,115341.82,88268.55,95842.0,108569.17,1112,6.01,1895599442.06,2286,12.36,4607,23.42,271,1.47,118071.33,,,,,,,,,,,,,,5132,24.64,83464.11,112719.42,20829,15068,76.58,15697,75.36,14443,78.12,138975.59,479,2.59,2183041885.44,2734296668.61,18489,19675,4046,21.88,78.11671804856942,76.58449809402795,75.36127514523021,-1.5322199545414747,-1.2232229487977406,-2.7554429033392154,21.88328195143058,23.415501905972047,24.63872485476979,1.5322199545414676,1.2232229487977442,2.755442903339212,6.414624912109904,5.865311308767471,12.656173941262372,5.895509584460582,5.756294531865256,12.685249383629477,17.70477219152185,17.609628346653867,25.25168146551126,47.384807934227155,13.829844772567473,21.88328195143058,13.22387174745654,57.38133866507208,56.728257724104004,58.360960076524194
275,"J0R (Saint-Sauveur, QC)",J0R,104715.44,104715.44,549507968.0,153164.86554496005,1753801739027,Synapse54,1753801739027,Synapse54,2320959082.63,41600,810,4.27,2184184413.29,115254.31,86686.6,93695.87,112095.35,1881,9.93,1984447176.34,1647,8.69,4692,22.66,154,0.81,120594.15,,,,,,,,,,,,,,5311,23.57,81437.95,110867.22,22536,16013,77.34,17225,76.43,14867,78.45,143489.32,1071,5.65,2285362196.81,2970978268.28,18951,20705,4084,21.55,78.44968603239934,77.33880705143686,76.43326233581824,-1.1108789809624824,-0.9055447156186176,-2.0164236965811,21.550313967600655,22.66119294856315,23.56673766418175,1.1108789809624966,0.9055447156185998,2.0164236965810964,9.255448261305473,8.843274571359574,18.917207535222417,7.047585341760493,6.44496822427383,16.957463534536778,18.985307330413633,18.326688252107598,30.0003243436428,51.52014007661379,9.503456281990397,21.550313967600655,12.385158079672467,57.5418962810776,57.94036066014606,56.9441997124749
276,"J0S (Sainte-Martine, QC)",J0S,81821.45,81821.45,3261392891.5,373681.8522427627,1753801739027,Synapse54,1753801739027,Synapse54,1509685527.98,38881,226,1.41,1461577390.17,91075.36,71586.18,77643.78,88220.49,780,4.86,1313065100.17,2217,13.81,4821,28.17,337,2.1,94228.58,,,,,,,,,,,,,,5371,29.76,67019.51,91563.1,18046,11834,69.15,12154,67.35,11427,71.21,112927.96,554,3.45,1512173958.43,1932495462.33,16048,17113,4220,26.3,71.20513459621137,69.15210658563666,67.35010528649008,-2.0530280105747067,-1.802001299146582,-3.8550293097212887,26.296111665004986,28.1715654765383,29.762828327607227,1.8754538115333155,1.591262851068926,3.4667166626022414,6.6363409770687944,5.451995558931806,12.450149551345962,7.820736493914502,6.81394119413884,14.974156862789503,19.84470104505449,17.927153984517506,27.79584329943062,44.83409274942168,15.914755732801595,26.296111665004986,15.596592687503376,45.90863140194487,45.27283008824781,46.86233337249045
277,"J0T (Saint-Donat-De-Montcalm, QC)",J0T,80159.6,80159.6,10294024616.5,948593.2698027412,1753801739027,Synapse54,1753801739027,Synapse54,2590222017.24,55140,229,0.81,2543348936.29,90112.99,64430.58,69666.67,86069.89,791,2.8,2262410313.03,2247,7.96,6547,21.76,399,1.41,92314.74,,,,,,,,,,,,,,7153,22.65,60417.66,82618.87,31576,23547,78.24,24423,77.35,22354,79.2,110175.05,561,1.99,2605474746.26,3315652301.19,28224,30094,5870,20.8,79.20209750566893,78.24483285704792,77.3467190271092,-0.9572646486210061,-0.8981138299387226,-1.8553784785597287,20.797902494331066,21.755167142952082,22.6532809728908,0.9572646486210168,0.898113829938719,1.8553784785597358,6.625566893424037,4.924569681664119,11.87641723356009,7.373153059645999,6.641965279688088,14.489489475981394,19.34719200855681,18.591673751594552,27.257126784645152,50.0618374021723,9.375,20.797902494331066,12.345084704032146,43.51042226893849,44.35330772972013,42.24609407776603
278,"J0V (Saint-Andre-Avellin, QC)",J0V,75307.82,75307.82,5169637352.5,604696.2148960141,1753801739027,Synapse54,1753801739027,Synapse54,1138538034.79,28730,155,1.15,1125898047.8,83171.9,64836.81,70427.22,80563.77,493,3.64,1019437418.61,1344,9.93,3488,24.68,200,1.48,86727.25,,,,,,,,,,,,,,3803,25.91,60829.77,82818.65,14678,10644,75.32,10875,74.09,10360,76.53,103126.86,338,2.5,1174021544.33,1457402581.65,13537,14132,3177,23.47,76.53098914087316,75.31842626662892,74.09047554162692,-1.2125628742442416,-1.2279507250020032,-2.440513599246245,23.469010859126836,24.681573733371074,25.909524458373074,1.212562874244238,1.2279507250019996,2.4405135992462377,4.395360862820418,3.863572035097651,8.428750831055625,6.9792884722994195,6.587300921900578,11.682974747228064,18.909408519237033,17.59466013282931,24.137635181279606,46.899789855817524,11.405776759991134,23.469010859126836,13.335899310453232,42.014956552768595,41.66875726568461,42.53425548339458
279,"J0W (Lac-Des-Ecorces, QC)",J0W,69267.97,69267.97,72760667284.5,2116484.49890364,1753801739027,Synapse54,1753801739027,Synapse54,658117196.34,17993,92,1.05,677399958.89,77425.99,57792.2,62649.47,73971.84,242,2.77,606024726.9,687,7.85,1907,21.43,113,1.29,79771.54,,,,,,,,,,,,,,2015,22.55,55356.3,74349.07,8936,6830,76.77,6735,75.37,6841,78.19,94688.75,150,1.71,697920316.38,842432726.6,8749,8897,1777,20.31,78.19179334781118,76.76744970214679,75.36929274843331,-1.4243436456643934,-1.3981569537134817,-2.822500599377875,20.310892673448393,21.43419130043835,22.54923903312444,1.123298626989957,1.1150477326860901,2.238346359676047,1.6916218996456738,0.43835000561987186,2.1373871299577094,6.790829874182823,4.400402483547481,8.595766332253275,18.699914781637673,18.674699083647482,20.70614751116038,44.06906943290384,9.143902160246885,20.310892673448393,11.628562747378082,38.478906929792856,38.32683283378437,38.70701807380557
280,"J0X (Wakefield, QC)",J0X,85226.13,85226.13,18401542242.5,1302599.581203214,1753801739027,Synapse54,1753801739027,Synapse54,2099943761.43,50186,333,1.5,2091024929.31,94020.91,71985.58,77827.32,91739.11,679,3.05,1895394626.88,2348,10.56,4443,19.41,333,1.5,98149.53,,,,,,,,,,,,,,4703,20.14,67624.76,92129.91,23346,18447,80.59,18644,79.86,18116,81.46,117432.02,346,1.56,2182806012.72,2688064312.01,22240,22890,4124,18.54,81.4568345323741,80.58977719528178,79.85950484022959,-0.8670573370923194,-0.7302723550521932,-1.5973296921445126,18.5431654676259,19.410222804718217,20.1447785487878,0.8670573370923158,0.7345557440695849,1.6016130811619007,2.922661870503597,1.9921363040629094,4.973021582733813,7.641998997255883,6.448555233319878,10.791902205964742,19.646033964706714,18.37733844619087,23.147192024654398,47.913515347223274,12.054856115107913,18.5431654676259,12.767678107212719,47.208227178861726,47.156682050598214,47.285544871256995
281,"J0Y (Malartic, QC)",J0Y,92024.0,92024.0,223534310999.0,3278730.6722274064,1753801739027,Synapse54,1753801739027,Synapse54,1131891988.82,27279,169,1.47,1112095251.23,96544.43,79388.34,86294.73,98487.83,493,4.28,1060025654.25,1663,14.44,2580,22.45,345,3.0,105978.22,,,,,,,,,,,,,,2701,23.64,74956.44,102037.51,11426,8476,73.75,8289,72.55,8646,75.06,126070.82,324,2.81,1220764446.05,1448895211.44,11519,11493,2444,21.22,75.05859883670458,73.74923866701471,72.5450726413443,-1.3093601696898673,-1.2041660256704034,-2.5135261953602708,21.21711954162688,22.448446880709998,23.639068790477857,1.2313273390831192,1.1906219097678594,2.4219492488509786,-0.22571403767688167,-0.5829635430261899,-0.8073617501519229,7.0240698078762085,5.912634057860798,6.7796788013444385,18.959178593488364,18.243037552814638,18.687533547373345,43.22548649186452,17.432068755968398,21.21711954162688,14.608630394393511,51.51565955337479,50.91802841480951,52.41210626122271
