OBJECTID,ID,2021 Period of Construction - 1961 to 1980 (Census),2021 Period of Construction - 1961 to 1980 (Census) (%),2021 Period of Construction - 1981 to 1990 (Census),2021 Period of Construction - 1981 to 1990 (Census) (%),2021 Period of Construction - 1991 to 2000 (Census),2021 Period of Construction - 1991 to 2000 (Census) (%),2021 Period of Construction - 2001 to 2005 (Census),2021 Period of Construction - 2001 to 2005 (Census) (%),2021 Period of Construction - 2006 to 2010 (Census),2021 Period of Construction - 2006 to 2010 (Census) (%),2021 Period of Construction - 2011 to 2016 (Census),2021 Period of Construction - 2011 to 2016 (Census) (%),2021 Period of Construction - 2016 to 2021 (Census),2021 Period of Construction - 2016 to 2021 (Census) (%),2021 Period of Construction - 1960 or Before (Census),2021 Period of Construction - 1960 or Before (Census) (%),2021 Housing: Apartment or Flat in Duplex (Census),2021 Housing: Apartment or Flat in Duplex (Census) (%),2021-2022 Total Population % Change,2022-2023 Current$ Household Average Income % Change,2022-2023 Total Population % Change,2023-2024 Current$ Household Average Income % Change,2023-2024 Total Population % Change,2024 Condominium Charges (Shelter),2024 Condominium Charges (Shelter) (Avg),2024 Condominium Status - In Condo,2024 Condominium Status - In Condo (%),2024 Condominium Status - Not In Condo,2024 Condominium Status - Not In Condo (%),2024 Condominium Status - Total Households,2024 Female Household Population,2024 Female Household Population (%),2024 Financial Services,2024 Financial Services (Avg),2024 Household Aggregate Income (Current Year $),2024 Household Average Income (Current Year $),2024 Household Median Income (Current Year $),2024 Household Type - Total Households,2024 Household Discretionary Aggregate Income,2024 Household Disposable Aggregate Income,2024 Household Aggregate Income,2024 Labour Force - Labour Employment Rate,2024 Labour Force - Labour Participation Rate,2024 Labour Force - Labour Unemployment Rate,2024 Maintainers - 25 to 34,2024 Maintainers - 25 to 34 (%),2024 Maintainers - 35 to 44,2024 Maintainers - 35 to 44 (%),2024 Maintainers - 45 to 54,2024 Maintainers - 45 to 54 (%),2024 Maintainers - 55 to 64,2024 Maintainers - 55 to 64 (%),2024 Maintainers - Median Age,2024 Male Household Population,2024 Male Household Population (%),2024 Pop 15+: Divorced,2024 Pop 15+: Divorced (%),2024 Pop 15+: Living Common Law,2024 Pop 15+: Living Common Law (%),2024 Pop 15+: Married (And Not Separated),2024 Pop 15+: Married (And Not Separated) (%),2024 Pop 15+: Married or Living Common-Law,2024 Pop 15+: Married or Living Common-Law (%),2024 Pop 15+: Not Married or Common-Law,2024 Pop 15+: Not Married or Common-Law (%),2024 Pop 15+: Separated,2024 Pop 15+: Separated (%),2024 Pop 15+: Single (Never Legally Married),2024 Pop 15+: Single (Never Legally Married) (%),2024 Pop 15+: Widowed,2024 Pop 15+: Widowed (%),2024 Property Taxes (Shelter),2024 Property Taxes (Shelter) (Avg),2024 Regular Mortgage Payments (Shelter),2024 Regular Mortgage Payments (Shelter) (Avg),"2024 Structure Type Apartment, Building Five or More Story","2024 Structure Type Apartment, Building Five or More Story (%)","2024 Structure Type Apartment, Building Fewer Than Five Story","2024 Structure Type Apartment, Building Fewer Than Five Story (%)",2024 Structure Type Movable Dwelling,2024 Structure Type Movable Dwelling (%),2024 Structure Type Other Single-Attached House,2024 Structure Type Other Single-Attached House (%),2024 Structure Type Row House,2024 Structure Type Row House (%),2024 Structure Type Semi-Detached House,2024 Structure Type Semi-Detached House (%),2024 Structure Type Single-Detached House,2024 Structure Type Single-Detached House (%),"2024 Service Charges for Banks, Other Financial Institutions","2024 Service Charges for Banks, Other Financial Institutions (Avg)",2024 Tenure: Band Housing,2024 Tenure: Band Housing (%),2024 Tenure: Owned,2024 Tenure: Owned (%),2024 Tenure: Rented,2024 Tenure: Rented (%),2024 Tenure: Total Households,2024 Total Population,2024 Visible Minority Arab,2024 Visible Minority Arab (%),2024 Visible Minority Black,2024 Visible Minority Black (%),2024 Visible Minority Chinese,2024 Visible Minority Chinese (%),2024 Visible Minority Filipino,2024 Visible Minority Filipino (%),2024 Visible Minority Japanese,2024 Visible Minority Japanese (%),2024 Visible Minority Korean,2024 Visible Minority Korean (%),2024 Visible Minority Latin American,2024 Visible Minority Latin American (%),2024 Visible Minority South Asian,2024 Visible Minority South Asian (%),2024 Visible Minority Southeast Asian,2024 Visible Minority Southeast Asian (%),2024 Visible Minority Total Population,2024 Visible Minority Total Population (%),2024 Visible Minority West Asian,2024 Visible Minority West Asian (%),2024-2025 Current$ Household Average Income % Change,2024-2025 Total Population % Change,2025-2026 Current$ Household Average Income % Change,2025-2026 Total Population % Change,2026-2027 Current$ Household Average Income % Change,2026-2027 Total Population % Change,FREQUENCY,SUM_FUNDED,CONVERSION_RATE,Shape__Area,Shape__Length
940,K2A,132,1.73,3270,42.84,2402,31.47,534,7,289,3.79,165,2.16,315,4.13,310,4.06,348,4.56,1.4,4.9,2.7,0.8,1.4,3007365.62,366.26,1216,14.81,6995,85.19,8211,9560,52.11,10307714.54,1255.35,1341546203.2,1351326055.57,164576.34,691392289.78,945701608.32,117605.11,8211,92,61.7,8,1041,12.68,1295,15.77,1381,16.82,1581,19.25,56.3,8785,47.89,1033,6.48,1457,9.13,7302,45.77,8760,54.91,7192,45.09,439,2.75,4577,28.69,1143,7.17,24532079.89,2987.71,49961849.37,6084.75,1438346.96,175.17,1139,13.87,2423,29.51,0,0,9,0.11,301,3.67,535,6.52,3665,44.64,0,0,4720,57.48,3491,42.52,8211,18885,274,1.49,704,3.84,655,3.57,212,1.16,49,0.27,0,0,198,1.08,739,4.03,189,1.03,3545,19.32,220,1.2,2.1,1.8,3.7,1.6,3.9,1.6,47,4,8.51063829787234,11199630,17404.5069196598
1091,K2B,427,3.03,2450,17.38,7761,55.05,2033,14.42,960,6.81,320,2.27,201,1.43,147,1.04,226,1.6,0.9,4.9,2.1,0.8,0.7,8629799.77,578.37,3298,22.1,11623,77.9,14921,17078,52.38,10510090.5,704.38,1623372670.15,1623549581.98,108810,882932896.53,1252809044.07,82403.06,14921,89.5,59.5,10.5,2822,18.91,2428,16.27,1869,12.53,2624,17.59,53.9,15524,47.62,2215,7.86,2818,10,10289,36.5,13107,46.49,15085,53.51,1121,3.98,9934,35.24,1814,6.43,20526113.43,1375.65,49374208.14,3309.04,2173228.57,145.65,1109,7.43,7915,53.05,26,0.17,0,0,1698,11.38,1051,7.04,2667,17.87,0,0,5624,37.69,9297,62.31,14921,33183,2093,6.42,4130,12.67,837,2.57,1038,3.18,43,0.13,46,0.14,489,1.5,2618,8.03,681,2.09,13256,40.66,630,1.93,2.3,0.9,3.8,0.8,4,0.7,120,7,5.83333333333333,23892544,27896.3379464398
1472,K2C,192,1.61,2804,23.46,5127,42.9,766,6.41,991,8.29,899,7.52,638,5.34,391,3.27,336,2.81,2.9,5.1,4.2,0.8,2.7,4018841.6,298.49,2038,15.14,11426,84.86,13464,16171,49.39,10679094.91,793.16,1812494941.84,1817880659.69,135022.03,956782083.68,1356653220.84,104530.51,13464,90.8,67.4,9.2,2699,20.05,2444,18.15,2048,15.21,2035,15.11,47.6,16568,50.61,1393,4.92,3255,11.49,11156,39.37,14411,50.85,13927,49.15,797,2.81,10209,36.03,1527,5.39,33149813.32,2462.11,86451824.46,6420.96,2122487.84,157.64,726,5.39,3455,25.66,0,0,3,0.02,2245,16.67,916,6.8,5906,43.87,0,0,7810,58.01,5653,41.99,13464,33310,1788,5.46,2262,6.91,2365,7.22,579,1.77,189,0.58,231,0.71,571,1.74,2251,6.88,951,2.9,12290,37.54,587,1.79,2.4,2.6,3.8,2.4,3.9,2.4,115,10,8.69565217391304,24639186,41844.5069196598
1555,K2E,33,0.4,1073,13.16,4036,49.49,1489,18.26,537,6.58,240,2.94,281,3.45,306,3.75,194,2.38,1.2,4.8,2.3,0.6,1,3379807.87,389.38,1324,15.25,7357,84.76,8680,10879,49.96,8872208.26,1022.14,1119166912.94,1115250298.91,128479.34,602133108.95,848749406.03,102557.99,8680,90.9,60.7,9.1,1489,17.15,1293,14.9,1239,14.27,1388,15.99,54.1,10896,50.04,967,5.23,1638,8.86,8042,43.48,9680,52.33,8817,47.67,504,2.72,6013,32.51,1333,7.21,20861155.3,2403.36,42089815.59,4849.06,1270722.06,146.4,1195,13.77,1978,22.79,0,0,0,0,1143,13.17,679,7.82,3651,42.06,0,0,4661,53.7,4019,46.3,8680,22181,1925,8.84,2251,10.34,1009,4.63,426,1.96,72,0.33,157,0.72,326,1.5,1475,6.77,306,1.41,8618,39.58,311,1.43,2.2,0.9,3.5,0.8,3.7,0.7,69,3,4.34782608695652,20905976,25452.3379464398
21,K2G,86,0.46,1697,9.09,5741,30.76,2989,16.02,3591,19.24,2574,13.79,1131,6.06,557,2.98,384,2.06,1,4.8,2.3,0.7,0.9,4935552.43,250.12,3016,15.28,16717,84.72,19733,27867,50.26,19248791.34,975.46,3037721496.81,3041475087.14,154131.22,1616978698.27,2273261104.05,128020.94,19733,91.5,66.9,8.5,2850,14.44,3257,16.51,3703,18.77,4084,20.7,53.3,27580,49.74,2282,4.79,3625,7.61,21838,45.82,25464,53.43,22193,46.57,1301,2.73,16254,34.11,2355,4.94,61175719.96,3100.17,152643389.32,7735.44,3262272.43,165.32,1528,7.74,1110,5.63,0,0,3,0.02,5707,28.92,1255,6.36,10039,50.87,0,0,13674,69.3,6059,30.7,19733,56283,4122,7.43,3496,6.31,4187,7.55,949,1.71,155,0.28,367,0.66,816,1.47,4735,8.54,1285,2.32,21453,38.69,611,1.1,2.2,1.1,3.7,1,3.9,0.9,178,7,3.93258426966292,54504866,53130.9819881645
188,K2H,35,0.29,1085,8.95,7660,63.18,1784,14.71,756,6.24,349,2.88,140,1.15,193,1.59,157,1.29,0.5,5,1.7,0.7,0.4,3875504.57,305.88,2719,21.46,9951,78.54,12670,15620,51.01,14088477.73,1111.96,1789131209.17,1776582965.38,140218.02,950404060.44,1337992279.23,111776.45,12670,91.2,63.2,8.8,1979,15.62,2130,16.81,1918,15.14,2562,20.22,55.4,14999,48.99,1729,6.56,2469,9.37,11772,44.69,14241,54.07,12098,45.93,844,3.2,7801,29.62,1723,6.54,37407736.08,2952.47,83057330.04,6555.43,1942739.71,153.33,452,3.57,2103,16.6,276,2.18,0,0,4210,33.23,476,3.76,5118,40.39,0,0,8469,66.84,4201,33.16,12670,31406,1361,4.44,1680,5.49,835,2.73,613,2,105,0.34,92,0.3,391,1.28,2208,7.21,368,1.2,8595,28.07,482,1.57,2.3,1.2,3.6,1.1,3.9,1.2,78,14,17.9487179487179,64211212,63124.6758928797
791,K2J,10,0.04,196,0.73,2778,10.31,3889,14.43,3230,11.98,2776,10.3,4864,18.05,5020,18.62,4200,15.58,3.5,4.6,4.6,0.6,3.3,4879245.19,159.85,3839,12.58,26684,87.42,30523,46929,50.68,27087222.3,887.44,4866792825.53,4861797831.9,159283.26,2499672453.46,3623564035.5,137151.6,30523,92.4,72.2,7.6,4515,14.79,7064,23.14,7025,23.02,5914,19.38,49.4,45662,49.32,3409,4.55,5694,7.61,39875,53.26,45569,60.87,29293,39.13,2192,2.93,21000,28.05,2692,3.6,101637335.25,3329.86,323932053.33,10612.72,5457197.66,178.79,1453,4.76,386,1.26,0,0,0,0,11195,36.68,2356,7.72,15118,49.53,0,0,23952,78.47,6571,21.53,30523,93374,8149,8.8,7046,7.61,8708,9.4,1981,2.14,145,0.16,874,0.94,1636,1.77,10870,11.74,2092,2.26,44676,48.25,1437,1.55,2.3,3,3.7,2.8,3.9,2.6,322,18,5.59006211180124,67944422,39400.5069196598
333,K2K,11,0.11,185,1.93,1726,18.03,1007,10.52,2519,26.31,1679,17.54,1237,12.92,718,7.5,505,5.27,1.6,4.3,2.9,0.3,1.6,2595703.73,250.24,1478,14.25,8895,85.75,10373,13692,50.99,13139662.96,1266.72,1700044579.07,1702908770.79,164168.6,896811273.68,1247384901.73,131533.49,10373,92.5,64.4,7.5,1001,9.65,1614,15.56,2085,20.1,2111,20.35,56.7,13161,49.01,1144,5.01,1232,5.39,12297,53.84,13529,59.24,9310,40.76,646,2.83,6131,26.84,1389,6.08,35037168.99,3377.73,80142795.33,7726.1,1782712.52,171.86,558,5.38,1791,17.27,0,0,0,0,3597,34.68,226,2.18,4190,40.39,0,0,7004,67.52,3369,32.48,10373,27325,1476,5.5,1022,3.81,2805,10.45,429,1.6,68,0.25,78,0.29,397,1.48,2349,8.75,528,1.97,10318,38.42,867,3.23,1.9,1.6,3.3,1.6,3.4,1.4,82,7,8.53658536585366,35092174,31056.1689732199
87,K2L,10,0.14,62,0.87,3239,45.36,2766,38.73,721,10.1,82,1.15,36,0.5,99,1.39,136,1.9,0.8,4.6,2,0.6,0.8,1690901.89,224.62,1461,19.41,6066,80.58,7528,9956,50.43,6236938.76,828.5,1057156505.46,1063605598.89,141289.07,566220418.47,804497832.9,122486.95,7528,91.4,65.3,8.6,1051,13.96,1533,20.36,1124,14.93,1537,20.42,55.1,9789,49.58,1009,6.08,1557,9.38,8309,50.08,9866,59.47,6725,40.53,527,3.18,4326,26.07,863,5.2,25331113.44,3364.92,64181757.37,8525.74,1215360.35,161.45,323,4.29,61,0.81,1,0.01,0,0,2374,31.54,1107,14.71,3652,48.51,0,0,6216,82.57,1311,17.41,7528,20118,507,2.57,834,4.22,791,4.01,288,1.46,87,0.44,82,0.42,313,1.59,871,4.41,350,1.77,4475,22.67,99,0.5,2.1,0.9,3.5,0.8,3.7,0.7,48,4,8.33333333333333,14186198,18836.1689732199
1346,K2M,0,0,30,0.31,593,6.04,1575,16.03,2952,30.05,1142,11.62,903,9.19,1496,15.23,1134,11.54,0.9,4.8,2.1,0.7,0.9,2059676.75,198.89,594,5.74,9762,94.26,10356,15391,50.53,9601993.46,927.19,1765987006.84,1761785123.75,170118.74,909751447.36,1295546634.16,149528.39,10356,92.8,73.3,7.2,1443,13.93,2347,22.66,2297,22.18,2119,20.46,50.6,15066,49.47,1105,4.44,1858,7.47,13925,56.01,15783,63.48,9079,36.52,610,2.45,6563,26.4,801,3.22,38778122.09,3744.51,117852207.86,11380.09,1755528.55,169.52,253,2.44,32,0.31,5,0.05,0,0,4166,40.23,446,4.31,5454,52.67,0,0,8867,85.62,1489,14.38,10356,30583,1214,3.99,1638,5.38,1900,6.24,316,1.04,49,0.16,131,0.43,583,1.91,2590,8.5,684,2.25,10071,33.07,534,1.75,2.2,1,3.5,0.9,3.8,1,93,4,4.3010752688172,17919408,25452.3379464398
808,K2P,81,0.64,3452,27.22,4250,33.51,1240,9.78,743,5.86,437,3.45,686,5.41,1253,9.88,624,4.92,2.3,5.4,3.5,1.3,2.2,6008038.25,417.46,4274,29.7,10118,70.3,14392,10946,50.65,7999109.08,555.8,1419153909.46,1416925270.44,98453.1,718384050.88,1023674009.52,75659.32,14392,92.5,74.8,7.5,5150,35.78,2546,17.69,1517,10.54,1432,9.95,36.5,10667,49.35,1230,5.98,4146,20.16,3860,18.77,8006,38.93,12560,61.07,522,2.54,10257,49.87,551,2.68,7597601.62,527.9,27563489.97,1915.2,1825772.37,126.86,3254,22.61,10358,71.97,0,0,24,0.17,300,2.08,99,0.69,266,1.85,0,0,2880,20.01,11512,79.99,14392,21907,711,3.29,1320,6.11,1148,5.31,204,0.94,104,0.48,307,1.42,490,2.27,1018,4.71,271,1.25,6232,28.83,322,1.49,2.7,2.3,4.1,2.1,4.1,2.1,94,4,4.25531914893617,2239926,6616.16897321992
133,K2R,0,0,39,6.32,217,35.17,221,35.82,36,5.83,18,2.92,43,6.97,26,4.21,18,2.92,2.1,6.1,3.5,0.7,2,92159.46,135.73,211,31.08,468,68.92,679,934,49.26,1091087.92,1606.9,168999561.01,178276526.88,262567.26,86783950.45,117675812.51,130950.53,679,91.6,68.8,8.4,52,7.66,116,17.08,101,14.87,199,29.31,57,962,50.74,86,5.39,137,8.58,823,51.53,960,60.11,637,39.89,35,2.19,450,28.18,66,4.13,3658470.86,5388.03,7607179.4,11203.5,173684.23,255.79,0,0,0,0,0,0,0,0,269,39.62,6,0.88,404,59.5,0,0,545,80.27,134,19.73,679,1905,80,4.22,99,5.22,158,8.33,24,1.27,0,0,0,0,0,0,126,6.65,0,0,493,26,0,0,1.8,1.8,2.8,1.4,4.8,1.5,2,1,50,141861980,97917.6260298892
507,K2S,25,0.18,371,2.64,968,6.89,1786,12.72,2321,16.53,1513,10.77,2562,18.25,1452,10.34,3069,21.86,2.3,4.8,3.6,0.7,2.3,1953531.14,126.73,884,5.73,14531,94.27,15415,22583,50.89,17543423.19,1138.07,2783451361.39,2789225214.78,180941.06,1418739893.97,2026246575.29,157577.76,15415,93.7,71.6,6.3,2094,13.58,3370,21.86,3299,21.4,2961,19.21,51.5,21791,49.11,1659,4.6,2539,7.04,20625,57.22,23165,64.26,12882,35.74,983,2.73,8691,24.11,1549,4.3,62868016.59,4078.37,176954046.98,11479.34,2779207.66,180.29,560,3.63,185,1.2,122,0.79,5,0.03,3119,20.23,596,3.87,10803,70.08,0,0,13076,84.83,2339,15.17,15415,44809,1369,3.09,1758,3.96,1598,3.6,391,0.88,105,0.24,204,0.46,482,1.09,3234,7.29,722,1.63,10608,23.91,339,0.76,2.1,2.5,3.5,2.4,3.7,2.2,147,20,13.6054421768707,265057910,91317.5207589793
1145,K2T,0,0,16,0.4,28,0.71,33,0.83,672,16.96,603,15.22,532,13.42,1073,27.08,1006,25.38,5.3,4.5,6.4,0.3,4.9,626691.88,133.71,494,10.54,4193,89.46,4687,7516,50.89,4900368.74,1045.52,836174990.22,836129708.62,178392.38,419958318.69,600429085.64,157434.16,4687,92.3,68.1,7.7,447,9.54,1100,23.47,1368,29.19,997,21.27,50.4,7254,49.11,419,3.48,650,5.4,7222,60.05,7872,65.45,4155,34.55,285,2.37,3003,24.97,449,3.73,17251849.61,3680.79,51216509.31,10927.35,879427.44,187.63,251,5.36,101,2.15,0,0,0,0,1777,37.91,185,3.95,2373,50.63,0,0,3502,74.72,1185,25.28,4687,14834,731,4.95,498,3.37,4107,27.81,134,0.91,68,0.46,295,2,172,1.16,1788,12.11,378,2.56,8996,60.91,561,3.8,2,4.9,3.4,4.7,3.8,4.3,42,2,4.76190476190476,19412692,26884
424,K2V,4,0.12,7,0.21,40,1.18,94,2.76,158,4.64,147,4.32,137,4.03,631,18.54,2189,64.33,5.6,4.6,6.7,0.6,5.2,769234.48,186.62,323,7.84,3799,92.16,4122,6173,49.85,2727175.72,661.61,678159464.93,674246173.87,163582.01,348407826.41,508501593.29,149222.9,4122,92.9,76.3,7.1,1105,26.81,1218,29.55,712,17.27,498,12.08,42.1,6211,50.15,376,3.9,1141,11.84,5327,55.29,6467,67.12,3167,32.87,299,3.1,2225,23.09,266,2.76,11842405.88,2872.98,48117641.48,11673.37,667211.86,161.87,248,6.02,32,0.78,4,0.1,0,0,1695,41.12,461,11.18,1676,40.66,0,0,2960,71.81,1162,28.19,4122,12426,753,6.08,832,6.72,1026,8.28,145,1.17,4,0.03,203,1.64,204,1.65,1987,16.04,445,3.59,6246,50.44,449,3.63,2.2,4.5,3.8,4.3,3.9,3.9,60,6,10,2986568,9776
834,K2W,3,0.12,76,2.97,123,4.8,132,5.15,220,8.58,678,26.45,992,38.7,287,11.2,54,2.11,2.2,4.8,3.5,0.9,2.1,221489,79.44,42,1.51,2746,98.49,2788,4576,49.89,3556578.55,1275.67,576307374.85,579305276.71,207782.02,282513407.83,403643164.57,175506.87,2788,92.8,70.9,7.2,230,8.25,579,20.77,883,31.67,603,21.63,51.6,4597,50.12,276,3.71,418,5.62,4299,57.84,4717,63.46,2716,36.54,156,2.1,2063,27.75,222,2.99,12655432.18,4539.25,35843008.84,12856.17,590855.81,211.93,5,0.18,0,0,0,0,0,0,825,29.59,52,1.87,1903,68.26,0,0,2447,87.77,341,12.23,2788,9175,624,6.8,476,5.19,825,8.99,98,1.07,5,0.05,62,0.68,67,0.73,1535,16.74,112,1.22,4268,46.53,280,3.05,2.3,2.6,3.5,2.4,3.8,2.5,37,0,0,139622054,84064.3337739239
660,K4A,664,3.06,196,0.9,590,2.72,3565,16.43,3809,17.55,3557,16.39,4034,18.59,2948,13.58,3004,13.84,2.7,4.7,3.9,0.7,2.5,5509410.91,229.08,3064,12.74,20986,87.26,24050,36041,51.13,22661243.27,942.26,4000680287.13,3996675999.7,166180.43,2047875496.69,2937255717.74,145590.98,24050,93.5,71.8,6.5,3184,13.24,5266,21.9,5352,22.25,4917,20.44,51.1,34446,48.87,2939,5.1,5032,8.73,29610,51.4,34642,60.13,22969,39.87,1813,3.15,16029,27.82,2188,3.8,88007645.02,3659.36,267473144.78,11121.54,4145906.1,172.39,981,4.08,352,1.46,64,0.27,1,0,9163,38.1,481,2,12256,50.96,0,0,20345,84.59,3705,15.41,24050,70915,4277,6.07,9894,14.04,1757,2.49,859,1.22,64,0.09,180,0.26,1068,1.52,4971,7.05,587,0.83,26350,37.38,1529,2.17,2.1,2.8,3.5,2.5,3.7,2.5,259,22,8.49420849420849,83623904,80311.4889078243
1404,K4B,100,4.72,297,14.01,442,20.85,541,25.52,284,13.4,109,5.14,102,4.81,220,10.38,124,5.85,2.4,4.4,3.8,0,2.4,249888.3,105.71,230,9.73,2134,90.27,2364,3127,48.7,2474138.19,1046.59,375373988.14,375731494.35,158942.72,194536857.3,269811592.15,132708.52,2364,94,64.9,6,262,11.08,407,17.22,409,17.3,562,23.77,56.7,3293,51.28,299,5.42,570,10.34,2892,52.47,3461,62.79,2050,37.19,113,2.05,1387,25.16,252,4.57,7771775.63,3287.55,19880646.92,8409.75,400575.24,169.45,125,5.29,0,0,4,0.17,0,0,168,7.11,48,2.03,1905,80.58,0,0,2061,87.18,303,12.82,2364,6458,183,2.85,169,2.63,42,0.65,53,0.83,13,0.2,0,0,75,1.17,112,1.74,0,0,692,10.78,40,0.62,1.9,2.8,3.2,2.6,3.4,2.5,16,2,12.5,328522480,127917.452884153
718,K4C,46,2.94,197,12.6,308,19.69,362,23.15,206,13.17,176,11.25,68,4.35,74,4.73,173,11.06,2.8,4.5,4.1,0.6,2.6,232416,133.8,18,1.04,1719,98.96,1737,2429,49.33,2510068.99,1445.06,352622633.47,360554466.85,207550.56,186636151.12,253411198.83,171879.58,1737,95.3,64.6,4.7,150,8.64,274,15.77,322,18.54,408,23.49,58,2495,50.67,211,5,343,8.12,2404,56.94,2747,65.06,1475,34.94,110,2.61,965,22.86,189,4.48,7783074.32,4480.76,17221754.57,9914.65,347969.97,200.33,45,2.59,1,0.06,10,0.58,3,0.17,107,6.16,34,1.96,1487,85.61,0,0,1564,90.04,173,9.96,1737,5030,95,1.93,90,1.83,84,1.71,16,0.32,1,0.02,0,0,38,0.77,42,0.85,0,0,416,8.45,31,0.63,2,3.7,3.4,3.6,3.5,3.3,13,1,7.69230769230769,61224644,48460.6758928797
759,K4K,289,4.38,554,8.39,942,14.27,1153,17.47,1160,17.58,582,8.82,776,11.76,685,10.38,748,11.33,2.5,4.8,2.2,0.6,2,830182.82,114.18,682,9.38,6589,90.62,7271,9403,50.98,5312042.42,730.58,1004685144.31,1004565001.1,138158.32,551990287.35,759759014.08,119407.32,7271,94.6,63.6,5.4,849,11.68,1197,16.46,1314,18.07,1530,21.04,56.1,9042,49.02,960,6.26,2028,13.22,7478,48.75,9506,61.97,5834,38.03,566,3.69,3337,21.75,972,6.34,18546396.44,2550.74,56304775.88,7743.75,1169177.99,160.8,965,13.27,74,1.02,55,0.76,7,0.1,615,8.46,326,4.48,4917,67.62,0,0,5660,77.84,1611,22.16,7271,18771,178,0.97,1030,5.58,98,0.53,129,0.7,0,0,0,0,67,0.36,193,1.05,19,0.1,1845,10,52,0.28,2.1,1.5,3.5,1.5,3.7,1.4,47,4,8.51063829787234,126929140,85871.3157620884
1083,K4M,29,0.56,367,7.13,1148,22.31,795,15.45,353,6.86,231,4.49,193,3.75,738,14.34,1320,25.66,4.4,4.5,5.5,0.5,4.1,835958.7,140.57,227,3.82,5720,96.18,5947,8468,50.36,10577196.43,1778.58,1339382250.2,1341514562.42,225572.3,689925776.27,947842565.77,171979.71,5947,92.9,67.3,7.1,729,12.26,1148,19.3,1174,19.74,1160,19.51,53.8,8347,49.64,607,4.36,1091,7.84,8320,59.82,9410,67.66,4497,32.33,338,2.43,2913,20.94,640,4.6,29929924.84,5032.78,70134577.01,11793.27,1245040.82,209.36,68,1.14,0,0,1,0.02,9,0.15,700,11.77,33,0.55,5103,85.81,0,0,5266,88.55,681,11.45,5947,16956,761,4.53,410,2.44,1249,7.43,148,0.88,61,0.36,20,0.12,214,1.27,924,5.5,235,1.4,4525,26.91,229,1.36,1.9,3.6,3.7,3.3,3.7,3.2,37,4,10.8108108108108,117222794,119213.858705419
306,K4P,32,0.9,198,5.59,465,13.12,488,13.77,689,19.45,597,16.85,467,13.18,374,10.56,265,7.48,2.4,4.7,3.5,0.6,2.3,360168.48,93.11,15,0.39,3853,99.61,3868,5720,49.17,6122865.33,1582.95,824512883.39,827190091.14,213851.51,423342806.17,583078402.32,187139.77,3868,93.8,69.3,6.2,290,7.5,664,17.17,826,21.35,1041,26.91,56.1,5913,50.83,453,4.72,709,7.39,5686,59.26,6396,66.66,3199,33.34,215,2.24,2165,22.56,366,3.81,18737036.96,4844.12,43803481.6,11324.58,764747.03,197.71,10,0.26,0,0,131,3.39,5,0.13,141,3.65,75,1.94,3470,89.71,0,0,3568,92.24,300,7.76,3868,11732,329,2.83,329,2.83,373,3.21,115,0.99,30,0.26,44,0.38,102,0.88,339,2.91,23,0.2,1810,15.56,36,0.31,1.9,2.9,3.3,2.7,3.4,2.6,35,3,8.57142857142857,125435856,66581.0138393195
1612,K4R,68,2.14,299,9.39,497,15.6,607,19.06,515,16.17,106,3.33,165,5.18,400,12.56,596,18.71,3.9,4.8,3.8,0.7,3.7,268321.8,74.25,144,3.98,3470,96.02,3614,5101,50.2,3380562.59,935.41,554502313.69,553110012.57,153047.28,296055273.85,417181322.33,139052.17,3614,95.2,69.7,4.8,462,12.78,744,20.59,632,17.49,767,21.22,54.1,5060,49.8,405,4.94,922,11.24,4608,56.15,5531,67.4,2675,32.6,212,2.58,1704,20.77,354,4.31,11856736.04,3280.78,35467469.62,9813.91,637650.97,176.44,234,6.47,0,0,4,0.11,0,0,11,0.3,311,8.61,2978,82.4,0,0,3135,86.75,479,13.25,3614,10171,35,0.34,196,1.93,58,0.57,12,0.12,0,0,0,0,0,0,114,1.12,25,0.25,520,5.12,16,0.16,2.2,3.3,3.5,3,3.6,1.6,40,8,20,178447438,71844.3337739239
1312,K6A,823,13.26,1592,25.64,2074,33.41,826,13.31,859,13.84,335,5.4,298,4.8,115,1.85,110,1.77,0.6,4.6,0.3,0.5,0.3,1190308.39,179.75,879,13.27,5743,86.73,6622,6716,50.98,3452065.43,521.3,556440783.85,558210300.8,84297.04,316625493.29,446596325.61,66427,6622,92.3,53.2,7.7,493,7.44,731,11.04,923,13.94,1475,22.27,61.9,6457,49.02,1022,8.82,1785,15.41,4153,35.86,5938,51.27,5644,48.73,485,4.19,2942,25.4,1196,10.33,9712312.25,1466.67,23319816.81,3521.57,720184.46,108.76,1655,24.99,0,0,17,0.26,33,0.5,286,4.32,755,11.4,3006,45.39,0,0,3837,57.94,2785,42.06,6622,13576,90,0.68,270,2.05,25,0.19,38,0.29,0,0,0,0,47,0.36,223,1.69,0,0,719,5.46,0,0,2.1,-0.3,3.5,0,3.6,1,49,5,10.2040816326531,247885144,120925.963976329
